Document ID,Sentence #,Word,Tag
PMC14486960_559,7526,profile,O
PMC14486960_559,7526,superior,O
PMC14486960_559,7526,to,O
PMC14486960_559,7526,that,O
PMC14486960_559,7526,of,O
PMC14486960_559,7526,tricyclic,O
PMC14486960_559,7526,antidepressants,O
PMC14486960_559,7526,for,O
PMC14486960_559,7526,patients,O
PMC14486960_559,7526,with,O
PMC14486960_559,7526,cardiovascular,O
PMC14486960_559,7526,disease,O
PMC14486960_559,7526,;,O
PMC14486960_559,7526,fluvoxamine,B-Drug
PMC14486960_559,7526,is,O
PMC14486960_559,7526,safe,O
PMC14486960_559,7526,in,O
PMC14486960_559,7526,patients,O
PMC14486960_559,7526,with,O
PMC14486960_559,7526,cardiovascular,B-Disease
PMC14486960_559,7526,disease,I-Disease
PMC14486960_559,7526,and,O
PMC14486960_559,7526,in,O
PMC14486960_559,7526,the,O
PMC14486960_559,7526,elderly,O
PMC14486960_559,7526,0,O
PMC14569700_883,7527,RESULTS,O
PMC14569700_883,7527,:,O
PMC14569700_883,7527,EBC,O
PMC14569700_883,7527,cysLTs,O
PMC14569700_883,7527,were,O
PMC14569700_883,7527,significantly,O
PMC14569700_883,7527,lower,O
PMC14569700_883,7527,in,O
PMC14569700_883,7527,asthmatic,B-Disease
PMC14569700_883,7527,children,O
PMC14569700_883,7527,who,O
PMC14569700_883,7527,were,O
PMC14569700_883,7527,treated,O
PMC14569700_883,7527,with,O
PMC14569700_883,7527,montelukast,B-Drug
PMC14569700_883,7527,than,O
PMC14569700_883,7527,in,O
PMC14569700_883,7527,those,O
PMC14569700_883,7527,who,O
PMC14569700_883,7527,were,O
PMC14569700_883,7527,not,O
PMC14569700_883,7527,(,O
PMC14569700_883,7527,median,O
PMC14569700_883,7527,(,O
PMC14569700_883,7527,interquartile,O
PMC14569700_883,7527,range,O
PMC14569700_883,7527,),O
PMC14569700_883,7527,_,O
PMC14569700_883,7527,_,O
PMC14569700_883,7527,number,O
PMC14569700_883,7527,_,O
PMC14569700_883,7527,_,O
PMC14569700_883,7527,(,O
PMC14569700_883,7527,_,O
PMC14569700_883,7527,_,O
PMC14569700_883,7527,number,O
PMC14569700_883,7527,_,O
PMC14569700_883,7527,_,O
PMC14569700_883,7527,0,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,number,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,),O
PMC14569700_883,7528,versus,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,number,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,(,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,number,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,_,O
PMC14569700_883,7528,0,O
PMC14569700_883,7529,_,O
PMC14569700_883,7529,_,O
PMC14569700_883,7529,number,O
PMC14569700_883,7529,_,O
PMC14569700_883,7529,_,O
PMC14569700_883,7529,),O
PMC14569700_883,7529,pg,O
PMC14569700_883,7529,/,O
PMC14569700_883,7529,ml,O
PMC14569700_883,7529,",",O
PMC14569700_883,7529,p,O
PMC14569700_883,7529,=,O
PMC14569700_883,7529,_,O
PMC14569700_883,7529,_,O
PMC14569700_883,7529,number,O
PMC14569700_883,7529,_,O
PMC14569700_883,7529,_,O
PMC14569700_883,7529,),O
PMC14569700_883,7529,0,O
PMC14629920_218,7530,METHODS,O
PMC14629920_218,7530,:,O
PMC14629920_218,7530,From,O
PMC14629920_218,7530,a,O
PMC14629920_218,7530,large,O
PMC14629920_218,7530,claims,O
PMC14629920_218,7530,database,O
PMC14629920_218,7530,we,O
PMC14629920_218,7530,retrospectively,O
PMC14629920_218,7530,identified,O
PMC14629920_218,7530,individuals,O
PMC14629920_218,7530,age,O
PMC14629920_218,7530,_,O
PMC14629920_218,7530,_,O
PMC14629920_218,7530,number,O
PMC14629920_218,7530,_,O
PMC14629920_218,7530,_,O
PMC14629920_218,7530,or,O
PMC14629920_218,7530,older,O
PMC14629920_218,7530,who,O
PMC14629920_218,7530,were,O
PMC14629920_218,7530,diagnosed,O
PMC14629920_218,7530,with,O
PMC14629920_218,7530,ADHD,B-Disease
PMC14629920_218,7530,and,O
PMC14629920_218,7530,who,O
PMC14629920_218,7530,received,O
PMC14629920_218,7530,either,O
PMC14629920_218,7530,once,O
PMC14629920_218,7530,daily,O
PMC14629920_218,7530,",",O
PMC14629920_218,7530,extended,O
PMC14629920_218,7530,-,O
PMC14629920_218,7530,release,O
PMC14629920_218,7530,oral,O
PMC14629920_218,7530,system,O
PMC14629920_218,7530,methylphenidate,O
PMC14629920_218,7530,(,O
PMC14629920_218,7530,OROS,O
PMC14629920_218,7530,MPH,O
PMC14629920_218,7530,),O
PMC14629920_218,7530,(,O
PMC14629920_218,7530,e,O
PMC14629920_218,7530,0,O
PMC14629920_218,7531,g,O
PMC14629920_218,7531,0,O
PMC14629920_218,7532,",",O
PMC14629920_218,7532,Concerta,B-Drug
PMC14629920_218,7532,),O
PMC14629920_218,7532,or,O
PMC14629920_218,7532,three,O
PMC14629920_218,7532,-,O
PMC14629920_218,7532,times,O
PMC14629920_218,7532,daily,O
PMC14629920_218,7532,immediate,O
PMC14629920_218,7532,-,O
PMC14629920_218,7532,release,O
PMC14629920_218,7532,generic,O
PMC14629920_218,7532,methylphenidate,B-Drug
PMC14629920_218,7532,(,O
PMC14629920_218,7532,TID,O
PMC14629920_218,7532,MPH,O
PMC14629920_218,7532,),O
PMC14629920_218,7532,0,O
PMC14798030_665,7533,CONCLUSION,O
PMC14798030_665,7533,:,O
PMC14798030_665,7533,The,O
PMC14798030_665,7533,present,O
PMC14798030_665,7533,case,O
PMC14798030_665,7533,report,O
PMC14798030_665,7533,of,O
PMC14798030_665,7533,topiramate,B-Drug
PMC14798030_665,7533,',O
PMC14798030_665,7533,s,O
PMC14798030_665,7533,effect,O
PMC14798030_665,7533,on,O
PMC14798030_665,7533,comorbid,O
PMC14798030_665,7533,obesity,O
PMC14798030_665,7533,and,O
PMC14798030_665,7533,nonparaphilic,O
PMC14798030_665,7533,addiction,O
PMC14798030_665,7533,could,O
PMC14798030_665,7533,be,O
PMC14798030_665,7533,interpreted,O
PMC14798030_665,7533,as,O
PMC14798030_665,7533,a,O
PMC14798030_665,7533,further,O
PMC14798030_665,7533,indication,O
PMC14798030_665,7533,that,O
PMC14798030_665,7533,topiramate,O
PMC14798030_665,7533,acts,O
PMC14798030_665,7533,on,O
PMC14798030_665,7533,the,O
PMC14798030_665,7533,common,O
PMC14798030_665,7533,pathway,O
PMC14798030_665,7533,underlying,O
PMC14798030_665,7533,conditioned,O
PMC14798030_665,7533,behaviors,O
PMC14798030_665,7533,and,O
PMC14798030_665,7533,seems,O
PMC14798030_665,7533,to,O
PMC14798030_665,7533,be,O
PMC14798030_665,7533,a,O
PMC14798030_665,7533,treatment,O
PMC14798030_665,7533,of,O
PMC14798030_665,7533,behavioral,O
PMC14798030_665,7533,disorders,O
PMC14798030_665,7533,associated,O
PMC14798030_665,7533,with,O
PMC14798030_665,7533,environmental,O
PMC14798030_665,7533,cues,O
PMC14798030_665,7533,0,O
PMC1494500_370,7534,Intravenous,O
PMC1494500_370,7534,immunoglobulin,O
PMC1494500_370,7534,in,O
PMC1494500_370,7534,the,O
PMC1494500_370,7534,treatment,O
PMC1494500_370,7534,of,O
PMC1494500_370,7534,primary,O
PMC1494500_370,7534,trigeminal,O
PMC1494500_370,7534,neuralgia,O
PMC1494500_370,7534,refractory,O
PMC1494500_370,7534,to,O
PMC1494500_370,7534,carbamazepine,B-Drug
PMC1494500_370,7534,:,O
PMC1494500_370,7534,a,O
PMC1494500_370,7534,study,O
PMC1494500_370,7534,protocol,O
PMC1494500_370,7534,[,O
PMC1494500_370,7534,ISRCTN,O
PMC1494500_370,7534,_,O
PMC1494500_370,7534,_,O
PMC1494500_370,7534,number,O
PMC1494500_370,7534,_,O
PMC1494500_370,7534,_,O
PMC1494500_370,7534,],O
PMC1494500_370,7534,0,O
PMC1654180_734,7535,The,O
PMC1654180_734,7535,aim,O
PMC1654180_734,7535,of,O
PMC1654180_734,7535,this,O
PMC1654180_734,7535,trial,O
PMC1654180_734,7535,was,O
PMC1654180_734,7535,to,O
PMC1654180_734,7535,evaluate,O
PMC1654180_734,7535,the,O
PMC1654180_734,7535,effect,O
PMC1654180_734,7535,of,O
PMC1654180_734,7535,the,O
PMC1654180_734,7535,antidepressant,O
PMC1654180_734,7535,paroxetine,B-Drug
PMC1654180_734,7535,on,O
PMC1654180_734,7535,metabolic,O
PMC1654180_734,7535,control,O
PMC1654180_734,7535,",",O
PMC1654180_734,7535,quality,O
PMC1654180_734,7535,of,O
PMC1654180_734,7535,life,O
PMC1654180_734,7535,and,O
PMC1654180_734,7535,mental,O
PMC1654180_734,7535,well,O
PMC1654180_734,7535,-,O
PMC1654180_734,7535,being,O
PMC1654180_734,7535,in,O
PMC1654180_734,7535,mildly,O
PMC1654180_734,7535,depressed,B-Disease
PMC1654180_734,7535,women,O
PMC1654180_734,7535,with,O
PMC1654180_734,7535,type,O
PMC1654180_734,7535,_,O
PMC1654180_734,7535,_,O
PMC1654180_734,7535,number,O
PMC1654180_734,7535,_,O
PMC1654180_734,7535,_,O
PMC1654180_734,7535,diabetes,O
PMC1654180_734,7535,0,O
PMC1838650_657,7536,Diarrhea,B-Symptom
PMC1838650_657,7536,resolved,O
PMC1838650_657,7536,within,O
PMC1838650_657,7536,_,O
PMC1838650_657,7536,_,O
PMC1838650_657,7536,number,O
PMC1838650_657,7536,_,O
PMC1838650_657,7536,_,O
PMC1838650_657,7536,hours,O
PMC1838650_657,7536,of,O
PMC1838650_657,7536,initiation,O
PMC1838650_657,7536,of,O
PMC1838650_657,7536,ciprofloxacin,B-Drug
PMC1838650_657,7536,0,O
PMC18517050_31,7537,BACKGROUND,O
PMC18517050_31,7537,:,O
PMC18517050_31,7537,Clinical,O
PMC18517050_31,7537,trials,O
PMC18517050_31,7537,assessing,O
PMC18517050_31,7537,efficacy,O
PMC18517050_31,7537,and,O
PMC18517050_31,7537,safety,O
PMC18517050_31,7537,of,O
PMC18517050_31,7537,Intramuscular,O
PMC18517050_31,7537,(,O
PMC18517050_31,7537,IM,O
PMC18517050_31,7537,),O
PMC18517050_31,7537,Olanzapine,B-Drug
PMC18517050_31,7537,in,O
PMC18517050_31,7537,acute,B-Disease
PMC18517050_31,7537,schizophrenia,I-Disease
PMC18517050_31,7537,and,O
PMC18517050_31,7537,acute,B-Disease
PMC18517050_31,7537,mania,I-Disease
PMC18517050_31,7537,have,O
PMC18517050_31,7537,previously,O
PMC18517050_31,7537,been,O
PMC18517050_31,7537,undertaken,O
PMC18517050_31,7537,in,O
PMC18517050_31,7537,studies,O
PMC18517050_31,7537,required,O
PMC18517050_31,7537,for,O
PMC18517050_31,7537,drug,O
PMC18517050_31,7537,registration,O
PMC18517050_31,7537,in,O
PMC18517050_31,7537,patients,O
PMC18517050_31,7537,who,O
PMC18517050_31,7537,were,O
PMC18517050_31,7537,required,O
PMC18517050_31,7537,to,O
PMC18517050_31,7537,give,O
PMC18517050_31,7537,informed,O
PMC18517050_31,7537,consent,O
PMC18517050_31,7537,0,O
PMC18911980_472,7538,Oral,O
PMC18911980_472,7538,melphalan,B-Drug
PMC18911980_472,7538,and,O
PMC18911980_472,7538,prednisone,B-Drug
PMC18911980_472,7538,remain,O
PMC18911980_472,7538,an,O
PMC18911980_472,7538,effective,O
PMC18911980_472,7538,and,O
PMC18911980_472,7538,tolerable,O
PMC18911980_472,7538,treatment,O
PMC18911980_472,7538,for,O
PMC18911980_472,7538,patients,O
PMC18911980_472,7538,with,O
PMC18911980_472,7538,multiple,B-Disease
PMC18911980_472,7538,myeloma,I-Disease
PMC18911980_472,7538,0,O
PMC18995130_74,7539,Pilot,O
PMC18995130_74,7539,study,O
PMC18995130_74,7539,of,O
PMC18995130_74,7539,fluvoxamine,B-Drug
PMC18995130_74,7539,treatment,O
PMC18995130_74,7539,for,O
PMC18995130_74,7539,climacteric,B-Symptom
PMC18995130_74,7539,symptoms,O
PMC18995130_74,7539,in,O
PMC18995130_74,7539,Japanese,O
PMC18995130_74,7539,women,O
PMC18995130_74,7539,0,O
PMC19140730_806,7540,The,O
PMC19140730_806,7540,study,O
PMC19140730_806,7540,indicates,O
PMC19140730_806,7540,that,O
PMC19140730_806,7540,in,O
PMC19140730_806,7540,pragmatic,O
PMC19140730_806,7540,circumstances,O
PMC19140730_806,7540,any,O
PMC19140730_806,7540,possible,O
PMC19140730_806,7540,benefit,O
PMC19140730_806,7540,from,O
PMC19140730_806,7540,administration,O
PMC19140730_806,7540,of,O
PMC19140730_806,7540,paroxetine,B-Drug
PMC19140730_806,7540,in,O
PMC19140730_806,7540,diabetic,B-Disease
PMC19140730_806,7540,patients,O
PMC19140730_806,7540,with,O
PMC19140730_806,7540,sub,O
PMC19140730_806,7540,-,O
PMC19140730_806,7540,threshold,O
PMC19140730_806,7540,depression,B-Disease
PMC19140730_806,7540,is,O
PMC19140730_806,7540,likely,O
PMC19140730_806,7540,to,O
PMC19140730_806,7540,be,O
PMC19140730_806,7540,modest,O
PMC19140730_806,7540,and,O
PMC19140730_806,7540,of,O
PMC19140730_806,7540,short,O
PMC19140730_806,7540,duration,O
PMC19140730_806,7540,0,O
PMC19363140_732,7541,A,O
PMC19363140_732,7541,review,O
PMC19363140_732,7541,of,O
PMC19363140_732,7541,the,O
PMC19363140_732,7541,literature,O
PMC19363140_732,7541,undoubtedly,O
PMC19363140_732,7541,establishes,O
PMC19363140_732,7541,montelukast,B-Drug
PMC19363140_732,7541,as,O
PMC19363140_732,7541,a,O
PMC19363140_732,7541,viable,O
PMC19363140_732,7541,alternative,O
PMC19363140_732,7541,for,O
PMC19363140_732,7541,the,O
PMC19363140_732,7541,treatment,O
PMC19363140_732,7541,of,O
PMC19363140_732,7541,seasonal,O
PMC19363140_732,7541,allergic,O
PMC19363140_732,7541,rhinitis,O
PMC19363140_732,7541,0,O
PMC19687390_1000,7542,Repeat,O
PMC19687390_1000,7542,administration,O
PMC19687390_1000,7542,of,O
PMC19687390_1000,7542,high,O
PMC19687390_1000,7542,dose,O
PMC19687390_1000,7542,melphalan,B-Drug
PMC19687390_1000,7542,in,O
PMC19687390_1000,7542,relapsed,O
PMC19687390_1000,7542,myeloma,O
PMC19687390_1000,7542,0,O
PMC19770200_918,7543,Response,O
PMC19770200_918,7543,to,O
PMC19770200_918,7543,aminoglutethimide,O
PMC19770200_918,7543,and,O
PMC19770200_918,7543,cortisone,B-Drug
PMC19770200_918,7543,acetate,O
PMC19770200_918,7543,in,O
PMC19770200_918,7543,advanced,B-Disease
PMC19770200_918,7543,prostatic,I-Disease
PMC19770200_918,7543,cancer,I-Disease
PMC19770200_918,7543,0,O
PMC19770940_554,7544,The,O
PMC19770940_554,7544,effects,O
PMC19770940_554,7544,of,O
PMC19770940_554,7544,the,O
PMC19770940_554,7544,administration,O
PMC19770940_554,7544,of,O
PMC19770940_554,7544,tamoxifen,B-Drug
PMC19770940_554,7544,",",O
PMC19770940_554,7544,ethynyloestradiol,O
PMC19770940_554,7544,",",O
PMC19770940_554,7544,and,O
PMC19770940_554,7544,prednisolone,O
PMC19770940_554,7544,on,O
PMC19770940_554,7544,the,O
PMC19770940_554,7544,activities,O
PMC19770940_554,7544,of,O
PMC19770940_554,7544,certain,O
PMC19770940_554,7544,enzymes,O
PMC19770940_554,7544,of,O
PMC19770940_554,7544,carbohydrate,O
PMC19770940_554,7544,metabolism,O
PMC19770940_554,7544,in,O
PMC19770940_554,7544,primary,O
PMC19770940_554,7544,human,O
PMC19770940_554,7544,breast,B-Disease
PMC19770940_554,7544,carcinomas,I-Disease
PMC19770940_554,7544,in,O
PMC19770940_554,7544,vivo,O
PMC19770940_554,7544,0,O
PMC19771020_413,7545,In,O
PMC19771020_413,7545,the,O
PMC19771020_413,7545,Medical,O
PMC19771020_413,7545,Research,O
PMC19771020_413,7545,Council,O
PMC19771020_413,7545,',O
PMC19771020_413,7545,s,O
PMC19771020_413,7545,IVth,O
PMC19771020_413,7545,trial,O
PMC19771020_413,7545,in,O
PMC19771020_413,7545,Myelomatosis,B-Disease
PMC19771020_413,7545,the,O
PMC19771020_413,7545,possible,O
PMC19771020_413,7545,benefit,O
PMC19771020_413,7545,of,O
PMC19771020_413,7545,adding,O
PMC19771020_413,7545,vincristine,O
PMC19771020_413,7545,to,O
PMC19771020_413,7545,first,O
PMC19771020_413,7545,line,O
PMC19771020_413,7545,treatment,O
PMC19771020_413,7545,with,O
PMC19771020_413,7545,intermittent,O
PMC19771020_413,7545,melphalan,B-Drug
PMC19771020_413,7545,and,O
PMC19771020_413,7545,prednisone,B-Drug
PMC19771020_413,7545,has,O
PMC19771020_413,7545,been,O
PMC19771020_413,7545,assessed,O
PMC19771020_413,7545,0,O
PMC19772810_29,7546,Verapamil,O
PMC19772810_29,7546,also,O
PMC19772810_29,7546,increased,O
PMC19772810_29,7546,the,O
PMC19772810_29,7546,area,O
PMC19772810_29,7546,under,O
PMC19772810_29,7546,the,O
PMC19772810_29,7546,blood,O
PMC19772810_29,7546,concentration,O
PMC19772810_29,7546,time,O
PMC19772810_29,7546,curve,O
PMC19772810_29,7546,and,O
PMC19772810_29,7546,the,O
PMC19772810_29,7546,gastrointestinal,B-Symptom
PMC19772810_29,7546,toxicity,I-Symptom
PMC19772810_29,7546,of,O
PMC19772810_29,7546,melphalan,B-Drug
PMC19772810_29,7546,0,O
PMC20012220_991,7547,AIs,O
PMC20012220_991,7547,decrease,O
PMC20012220_991,7547,the,O
PMC20012220_991,7547,risks,O
PMC20012220_991,7547,of,O
PMC20012220_991,7547,thromboembolic,B-Symptom
PMC20012220_991,7547,and,I-Symptom
PMC20012220_991,7547,cerebrovascular,I-Symptom
PMC20012220_991,7547,events,I-Symptom
PMC20012220_991,7547,compared,O
PMC20012220_991,7547,with,O
PMC20012220_991,7547,tamoxifen,B-Drug
PMC20012220_991,7547,",",O
PMC20012220_991,7547,and,O
PMC20012220_991,7547,the,O
PMC20012220_991,7547,overall,O
PMC20012220_991,7547,rate,O
PMC20012220_991,7547,of,O
PMC20012220_991,7547,cardiovascular,O
PMC20012220_991,7547,events,O
PMC20012220_991,7547,in,O
PMC20012220_991,7547,patients,O
PMC20012220_991,7547,treated,O
PMC20012220_991,7547,with,O
PMC20012220_991,7547,AIs,O
PMC20012220_991,7547,is,O
PMC20012220_991,7547,within,O
PMC20012220_991,7547,the,O
PMC20012220_991,7547,range,O
PMC20012220_991,7547,seen,O
PMC20012220_991,7547,in,O
PMC20012220_991,7547,age,O
PMC20012220_991,7547,-,O
PMC20012220_991,7547,matched,O
PMC20012220_991,7547,",",O
PMC20012220_991,7547,non,O
PMC20012220_991,7547,-,O
PMC20012220_991,7547,breast,O
PMC20012220_991,7547,-,O
PMC20012220_991,7547,cancer,O
PMC20012220_991,7547,populations,O
PMC20012220_991,7547,0,O
PMC20017310_708,7548,A,O
PMC20017310_708,7548,comparison,O
PMC20017310_708,7548,of,O
PMC20017310_708,7548,the,O
PMC20017310_708,7548,incidence,O
PMC20017310_708,7548,of,O
PMC20017310_708,7548,the,O
PMC20017310_708,7548,myelodysplastic,B-Disease
PMC20017310_708,7548,syndrome,I-Disease
PMC20017310_708,7548,and,O
PMC20017310_708,7548,acute,O
PMC20017310_708,7548,myeloid,B-Disease
PMC20017310_708,7548,leukaemia,I-Disease
PMC20017310_708,7548,following,O
PMC20017310_708,7548,melphalan,B-Drug
PMC20017310_708,7548,and,O
PMC20017310_708,7548,cyclophosphamide,O
PMC20017310_708,7548,treatment,O
PMC20017310_708,7548,for,O
PMC20017310_708,7548,myelomatosis,B-Disease
PMC20017310_708,7548,0,O
PMC20088130_273,7549,Specific,O
PMC20088130_273,7549,substances,O
PMC20088130_273,7549,binding,O
PMC20088130_273,7549,[,O
PMC20088130_273,7549,(,O
PMC20088130_273,7549,_,O
PMC20088130_273,7549,_,O
PMC20088130_273,7549,number,O
PMC20088130_273,7549,_,O
PMC20088130_273,7549,_,O
PMC20088130_273,7549,),O
PMC20088130_273,7549,H,O
PMC20088130_273,7549,],O
PMC20088130_273,7549,-,O
PMC20088130_273,7549,triamcinolone,B-Drug
PMC20088130_273,7549,acetonide,O
PMC20088130_273,7549,have,O
PMC20088130_273,7549,been,O
PMC20088130_273,7549,demonstrated,O
PMC20088130_273,7549,in,O
PMC20088130_273,7549,the,O
PMC20088130_273,7549,cytoplasmic,O
PMC20088130_273,7549,fraction,O
PMC20088130_273,7549,of,O
PMC20088130_273,7549,the,O
PMC20088130_273,7549,R,O
PMC20088130_273,7549,_,O
PMC20088130_273,7549,_,O
PMC20088130_273,7549,number,O
PMC20088130_273,7549,_,O
PMC20088130_273,7549,_,O
PMC20088130_273,7549,AC,O
PMC20088130_273,7549,mammary,B-Disease
PMC20088130_273,7549,carcinoma,I-Disease
PMC20088130_273,7549,using,O
PMC20088130_273,7549,sucrose,O
PMC20088130_273,7549,gradient,O
PMC20088130_273,7549,centrifugation,O
PMC20088130_273,7549,0,O
PMC20092100_234,7550,The,O
PMC20092100_234,7550,treatment,O
PMC20092100_234,7550,response,O
PMC20092100_234,7550,in,O
PMC20092100_234,7550,each,O
PMC20092100_234,7550,group,O
PMC20092100_234,7550,was,O
PMC20092100_234,7550,different,O
PMC20092100_234,7550,:,O
PMC20092100_234,7550,_,O
PMC20092100_234,7550,_,O
PMC20092100_234,7550,number,O
PMC20092100_234,7550,_,O
PMC20092100_234,7550,_,O
PMC20092100_234,7550,%,O
PMC20092100_234,7550,of,O
