Document ID,Sentence #,Word,Tag
6.41195184517194E+017,8935,a,O
6.41195184517194E+017,8935,form,O
6.41195184517194E+017,8935,of,O
6.41195184517194E+017,8935,chemotherapy,O
6.41195184517194E+017,8935,0,O
6.41224931573932E+017,8936,Fuck,O
6.41224931573932E+017,8936,0,O
6.41224931573932E+017,8936,I,O
6.41224931573932E+017,8936,am,O
6.41224931573932E+017,8936,really,O
6.41224931573932E+017,8936,not,O
6.41224931573932E+017,8936,in,O
6.41224931573932E+017,8936,a,O
6.41224931573932E+017,8936,good,O
6.41224931573932E+017,8936,or,O
6.41224931573932E+017,8936,safe,O
6.41224931573932E+017,8936,place,O
6.41224931573932E+017,8936,to,O
6.41224931573932E+017,8936,be,O
6.41224931573932E+017,8936,going,O
6.41224931573932E+017,8936,on,O
6.41224931573932E+017,8936,day,O
6.41224931573932E+017,8936,two,O
6.41224931573932E+017,8936,of,O
6.41224931573932E+017,8936,unintentional,O
6.41224931573932E+017,8936,Cymbalta,B-Drug
6.41224931573932E+017,8936,cold,B-Symptom
6.41224931573932E+017,8936,turkey,I-Symptom
6.41224931573932E+017,8936,0,O
6.41260283336389E+017,8937,Switched,O
6.41260283336389E+017,8937,from,O
6.41260283336389E+017,8937,Tamoxifen,B-Drug
6.41260283336389E+017,8937,",",O
6.41260283336389E+017,8937,2,O
6.41260283336389E+017,8937,yrs,O
6.41260283336389E+017,8937,after,O
6.41260283336389E+017,8937,double,O
6.41260283336389E+017,8937,boobectomies,O
6.41260283336389E+017,8937,",",O
6.41260283336389E+017,8937,to,O
6.41260283336389E+017,8937,Anastrozole,O
6.41260283336389E+017,8937,0,O
6.41260283336389E+017,8937,The,O
6.41260283336389E+017,8937,angst,O
6.41260283336389E+017,8937,is,O
6.41260283336389E+017,8937,gone,O
6.41260283336389E+017,8937,0,O
6.41260283336389E+017,8937,Energy,B-Symptom
6.41260283336389E+017,8937,way,O
6.41260283336389E+017,8937,up,O
6.41260283336389E+017,8937,0,O
6.41260283336389E+017,8937,Woohoo,O
6.41260283336389E+017,8937,!,O
O,8932,mywana,O
B-Disease,8933,breastcancer,I-Disease
6.41297615313863E+017,8938,Why,O
6.41297615313863E+017,8938,am,O
6.41297615313863E+017,8938,I,O
6.41297615313863E+017,8938,only,O
6.41297615313863E+017,8938,capable,O
6.41297615313863E+017,8938,of,O
6.41297615313863E+017,8938,being,O
6.41297615313863E+017,8938,productive,O
6.41297615313863E+017,8938,whilst,O
6.41297615313863E+017,8938,on,O
6.41297615313863E+017,8938,drugs,O
6.41297615313863E+017,8938,?,O
6.41297615313863E+017,8938,?,O
6.41297615313863E+017,8938,?,O
6.41297615313863E+017,8938,Ritalin,B-Drug
6.41297615313863E+017,8938,comedown,O
6.41297615313863E+017,8938,is,O
6.41297615313863E+017,8938,not,O
6.41297615313863E+017,8938,fun,O
6.41297615313863E+017,8938,😒,O
O,8932,adhdprobs,O
6.41332868631953E+017,8939,Really,O
6.41332868631953E+017,8939,skinny,O
6.41332868631953E+017,8939,her,O
6.41332868631953E+017,8939,stomach,O
6.41332868631953E+017,8939,is,O
6.41332868631953E+017,8939,bloated,O
6.41332868631953E+017,8939,and,O
6.41332868631953E+017,8939,she,O
6.41332868631953E+017,8939,has,O
6.41332868631953E+017,8939,a,O
6.41332868631953E+017,8939,growth,O
6.41332868631953E+017,8939,in,O
6.41332868631953E+017,8939,his,O
6.41332868631953E+017,8939,chest,O
6.41332868631953E+017,8939,lupus,O
6.41332868631953E+017,8939,scar,O
6.41332868631953E+017,8939,tissue,O
6.41332868631953E+017,8939,on,O
6.41332868631953E+017,8939,her,O
6.41332868631953E+017,8939,lungs,O
6.41332868631953E+017,8939,they,O
6.41332868631953E+017,8939,put,O
6.41332868631953E+017,8939,her,O
6.41332868631953E+017,8939,back,O
6.41332868631953E+017,8939,on,O
6.41332868631953E+017,8939,prednisone,B-Drug
6.41332868631953E+017,8939,to,O
6.41332868631953E+017,8939,0,O
6.41332868631953E+017,8939,0,O
6.41332868631953E+017,8939,0,O
6.4136299341498E+017,8940,lke,O
6.4136299341498E+017,8940,i,O
6.4136299341498E+017,8940,',O
6.4136299341498E+017,8940,m,O
6.4136299341498E+017,8940,wondering,O
6.4136299341498E+017,8940,if,O
6.4136299341498E+017,8940,i,O
6.4136299341498E+017,8940,take,O
6.4136299341498E+017,8940,half,O
6.4136299341498E+017,8940,a,O
6.4136299341498E+017,8940,seroquel,B-Drug
6.4136299341498E+017,8940,would,O
6.4136299341498E+017,8940,cancel,O
6.4136299341498E+017,8940,out,O
6.4136299341498E+017,8940,the,O
6.4136299341498E+017,8940,effects,O
6.4136299341498E+017,8940,mad,O
6.4136299341498E+017,8940,dizziness,B-Symptom
6.4136299341498E+017,8940,wellbutrin,O
6.4136299341498E+017,8940,is,O
6.4136299341498E+017,8940,giving,O
6.4136299341498E+017,8940,me,O
6.41374171382043E+017,8941,Started,O
6.41374171382043E+017,8941,trazodone,B-Drug
6.41374171382043E+017,8941,for,O
6.41374171382043E+017,8941,depression,B-Disease
6.41374171382043E+017,8941,and,O
6.41374171382043E+017,8941,insomnia,B-Symptom
6.41374171382043E+017,8941,yesterday,O
6.41374171382043E+017,8941,0,O
6.41374171382043E+017,8941,I,O
6.41374171382043E+017,8941,feel,O
6.41374171382043E+017,8941,like,O
6.41374171382043E+017,8941,a,O
6.41374171382043E+017,8941,zzzombie,O
6.41374171382043E+017,8941,today,O
6.41374171382043E+017,8941,0,O
6.41374171382043E+017,8941,*,O
6.41374171382043E+017,8941,crashes,O
6.41374171382043E+017,8941,*,O
6.41386980207497E+017,8942,Paxil,B-Drug
6.41386980207497E+017,8942,just,O
6.41386980207497E+017,8942,isn,O
6.41386980207497E+017,8942,',O
6.41386980207497E+017,8942,t,O
6.41386980207497E+017,8942,working,O
6.41386980207497E+017,8942,",",O
6.41386980207497E+017,8942,is,O
6.41386980207497E+017,8942,a,O
6.41386980207497E+017,8942,part,O
6.41386980207497E+017,8942,of,O
6.41386980207497E+017,8942,it,O
6.41386980207497E+017,8942,0,O
6.41386980207497E+017,8942,And,O
6.41386980207497E+017,8942,my,O
6.41386980207497E+017,8942,anxiety,B-Symptom
6.41386980207497E+017,8942,is,O
6.41386980207497E+017,8942,peaking,O
6.41386980207497E+017,8942,so,O
6.41386980207497E+017,8942,badly,O
6.41386980207497E+017,8942,doing,O
6.41386980207497E+017,8942,normal,O
6.41386980207497E+017,8942,person,O
6.41386980207497E+017,8942,stuff,O
6.41386980207497E+017,8942,",",O
6.41386980207497E+017,8942,some,O
6.41386980207497E+017,8942,days,O
6.41386980207497E+017,8942,all,O
6.41386980207497E+017,8942,I,B-Symptom
6.41386980207497E+017,8942,can,I-Symptom
6.41386980207497E+017,8942,do,I-Symptom
6.41386980207497E+017,8942,is,I-Symptom
6.41386980207497E+017,8942,stay,I-Symptom
6.41386980207497E+017,8942,home,I-Symptom
6.41392359196852E+017,8943,See,O
6.41392359196852E+017,8943,this,O
6.41392359196852E+017,8943,incredibly,O
6.41392359196852E+017,8943,elaborate,O
6.41392359196852E+017,8943,Minecraft,O
6.41392359196852E+017,8943,recreation,O
6.41392359196852E+017,8943,of,O
6.41392359196852E+017,8943,(,O
6.41392359196852E+017,8943,insert,O
6.41392359196852E+017,8943,clickbait,O
6.41392359196852E+017,8943,here,O
6.41392359196852E+017,8943,),O
6.41392359196852E+017,8943,fueled,O
6.41392359196852E+017,8943,by,O
6.41392359196852E+017,8943,crippling,O
6.41392359196852E+017,8943,autism,B-Disease
6.41392359196852E+017,8943,and,O
6.41392359196852E+017,8943,Ritalin,B-Drug
6.41392359196852E+017,8943,0,O
6.41436658546532E+017,8944,SOR,O
6.41436658546532E+017,8944,A,O
6.41436658546532E+017,8944,for,O
6.41436658546532E+017,8944,migraine,O
6.41436658546532E+017,8944,prophylaxis,O
6.41436658546532E+017,8944,:,O
6.41436658546532E+017,8944,propranolol,O
6.41436658546532E+017,8944,",",O
6.41436658546532E+017,8944,topiramate,B-Drug
6.41436658546532E+017,8944,",",O
6.41436658546532E+017,8944,amitriptyline,O
6.41436658546532E+017,8944,",",O
6.41436658546532E+017,8944,&,O
6.41436658546532E+017,8944,amp,O
6.41436658546532E+017,8944,,
6.41436658546532E+017,8944,valproic,O
6.41436658546532E+017,8944,acid,O
6.41436658546532E+017,8944,0,O
6.41436658546532E+017,8944,Consider,O
6.41436658546532E+017,8944,if,O
6.41436658546532E+017,8944,2,O
6.41436658546532E+017,8944,+,O
6.41436658546532E+017,8944,debilitating,O
6.41436658546532E+017,8944,headaches,B-Symptom
6.41436658546532E+017,8944,per,O
6.41436658546532E+017,8944,month,O
6.41436658546532E+017,8944,0,O
6.41446875825066E+017,8945,everyone,O
6.41446875825066E+017,8945,should,O
6.41446875825066E+017,8945,take,O
6.41446875825066E+017,8945,trazodone,B-Drug
6.41446875825066E+017,8945,once,O
6.41446875825066E+017,8945,in,O
6.41446875825066E+017,8945,their,O
6.41446875825066E+017,8945,life,O
6.41446875825066E+017,8945,",",O
6.41446875825066E+017,8945,even,O
6.41446875825066E+017,8945,if,O
6.41446875825066E+017,8945,they,O
6.41446875825066E+017,8945,don,O
6.41446875825066E+017,8945,',O
6.41446875825066E+017,8945,t,O
6.41446875825066E+017,8945,suffer,O
6.41446875825066E+017,8945,from,O
6.41446875825066E+017,8945,insomnia,B-Symptom
6.41446875825066E+017,8945,0,O
6.41446875825066E+017,8945,like,O
6.41446875825066E+017,8945,0,O
6.41446875825066E+017,8945,0,O
6.41446875825066E+017,8945,0,O
6.41446875825066E+017,8945,0,O
6.41446875825066E+017,8945,the,O
6.41446875825066E+017,8945,deepest,O
6.41446875825066E+017,8945,",",O
6.41446875825066E+017,8945,sleeping,B-Symptom
6.41446875825066E+017,8945,beauty,I-Symptom
6.41446875825066E+017,8945,sleep,I-Symptom
6.41505169167942E+017,8946,when,O
6.41505169167942E+017,8946,you,O
6.41505169167942E+017,8946,on,O
6.41505169167942E+017,8946,meds,O
6.41505169167942E+017,8946,like,O
6.41505169167942E+017,8946,Zoloft,B-Drug
6.41505169167942E+017,8946,and,O
6.41505169167942E+017,8946,Paxil,B-Drug
6.41505169167942E+017,8946,and,O
6.41505169167942E+017,8946,to,O
6.41505169167942E+017,8946,withdrawals,B-Symptom
6.41505169167942E+017,8946,makes,O
6.41505169167942E+017,8946,you,O
6.41505169167942E+017,8946,wanna,O
6.41505169167942E+017,8946,kave,O
6.41505169167942E+017,8946,somebody,O
6.41505169167942E+017,8946,head,O
6.41505169167942E+017,8946,in,O
6.41505169167942E+017,8946,󾌦,O
6.41564332774564E+017,8947,8th,O
6.41564332774564E+017,8947,chemo,O
6.41564332774564E+017,8947,going,O
6.41564332774564E+017,8947,to,O
6.41564332774564E+017,8947,be,O
6.41564332774564E+017,8947,hard,O
6.41564332774564E+017,8947,avastin,B-Drug
6.41564332774564E+017,8947,pemexted,O
6.41564332774564E+017,8947,cisplatin,O
6.41564332774564E+017,8947,cocktail,O
6.41564332774564E+017,8947,",",O
6.41564332774564E+017,8947,then,O
6.41564332774564E+017,8947,I,O
6.41564332774564E+017,8947,hope,O
6.41564332774564E+017,8947,a,O
6.41564332774564E+017,8947,break,O
6.41564332774564E+017,8947,",",O
6.41564332774564E+017,8947,nerve,B-Symptom
6.41564332774564E+017,8947,damage,I-Symptom
6.41564332774564E+017,8947,in,O
6.41564332774564E+017,8947,feet,O
6.41564332774564E+017,8947,and,O
6.41564332774564E+017,8947,hands,O
6.41564332774564E+017,8947,improving,O
6.41564332774564E+017,8947,",",O
6.41564332774564E+017,8947,tinetus,B-Symptom
6.41564332774564E+017,8947,not,O
6.41564332774564E+017,8947,:,O
6.41564332774564E+017,8947,(,O
6.41609467927351E+017,8948,OMG,O
6.41609467927351E+017,8948,my,O
6.41609467927351E+017,8948,ass,O
6.41609467927351E+017,8948,😭,O
6.41609467927351E+017,8948,I,O
6.41609467927351E+017,8948,just,O
6.41609467927351E+017,8948,had,O
6.41609467927351E+017,8948,a,O
6.41609467927351E+017,8948,cortisone,B-Drug
6.41609467927351E+017,8948,injection,O
6.41609467927351E+017,8948,to,O
6.41609467927351E+017,8948,sort,O
6.41609467927351E+017,8948,out,O
6.41609467927351E+017,8948,my,O
6.41609467927351E+017,8948,allergies,O
6.41609467927351E+017,8948,&,O
6.41609467927351E+017,8948,amp,O
6.41609467927351E+017,8948,,
6.41609467927351E+017,8948,this,O
6.41609467927351E+017,8948,weird,O
6.41609467927351E+017,8948,rash,B-Symptom
6.41609467927351E+017,8948,that,O
6.41609467927351E+017,8948,keeps,O
6.41609467927351E+017,8948,appearing,O
6.41609467927351E+017,8948,on,O
6.41609467927351E+017,8948,my,O
6.41609467927351E+017,8948,face,O
6.41609467927351E+017,8948,0,O
6.41609467927351E+017,8948,HATE,O
6.41609467927351E+017,8948,needles,O
6.41609467927351E+017,8948,😩,O
6.41609467927351E+017,8948,😖,O
6.41609467927351E+017,8948,😰,O
6.41609467927351E+017,8948,😪,O
6.4161028353493E+017,8949,bad,O
6.4161028353493E+017,8949,thing,O
6.4161028353493E+017,8949,about,O
6.4161028353493E+017,8949,only,O
6.4161028353493E+017,8949,sleeping,O
6.4161028353493E+017,8949,5,O
6.4161028353493E+017,8949,hours,O
6.4161028353493E+017,8949,:,O
6.4161028353493E+017,8949,trazodone,B-Drug
6.4161028353493E+017,8949,not,O
6.4161028353493E+017,8949,worn,O
6.4161028353493E+017,8949,off,O
6.4161028353493E+017,8949,yet,O
6.4161028353493E+017,8949,when,O
6.4161028353493E+017,8949,it,O
6.4161028353493E+017,8949,',O
6.4161028353493E+017,8949,s,O
6.4161028353493E+017,8949,time,O
6.4161028353493E+017,8949,to,O
6.4161028353493E+017,8949,wake,O
6.4161028353493E+017,8949,up,O
6.4161028353493E+017,8949,0,O
6.4161028353493E+017,8949,😴,O
6.41617385099817E+017,8950,Lower,O
6.41617385099817E+017,8950,dose,O
6.41617385099817E+017,8950,of,O
6.41617385099817E+017,8950,Ritalin,B-Drug
6.41617385099817E+017,8950,and,O
6.41617385099817E+017,8950,a,O
6.41617385099817E+017,8950,higher,O
6.41617385099817E+017,8950,dose,O
6.41617385099817E+017,8950,of,O
6.41617385099817E+017,8950,Cymbalta,B-Drug
6.41617385099817E+017,8950,0,O
6.41617385099817E+017,8950,Told,O
6.41617385099817E+017,8950,my,O
6.41617385099817E+017,8950,dr,O
6.41617385099817E+017,8950,how,O
6.41617385099817E+017,8950,much,O
6.41617385099817E+017,8950,trouble,O
6.41617385099817E+017,8950,I,O
6.41617385099817E+017,8950,have,O
6.41617385099817E+017,8950,sleeping,B-Symptom
6.41617385099817E+017,8950,0,O
6.41617385099817E+017,8950,Hope,O
6.41617385099817E+017,8950,this,O
6.41617385099817E+017,8950,helps,O
6.41617385099817E+017,8950,0,O
6.41625800442311E+017,8951,*,O
6.41625800442311E+017,8951,takes,O
6.41625800442311E+017,8951,vyvanse,B-Drug
6.41625800442311E+017,8951,*,O
6.41625800442311E+017,8951,*,O
6.41625800442311E+017,8951,falls,B-Symptom
6.41625800442311E+017,8951,asleep,I-Symptom
6.41625800442311E+017,8951,",",O
6.41625800442311E+017,8951,feels,O
6.41625800442311E+017,8951,worse,O
6.41625800442311E+017,8951,*,O
6.41630423764726E+017,8952,Nivolumab,O
6.41630423764726E+017,8952,May,O
6.41630423764726E+017,8952,Be,O
6.41630423764726E+017,8952,Better,O
6.41630423764726E+017,8952,Than,O
6.41630423764726E+017,8952,Chemo,O
6.41630423764726E+017,8952,For,O
6.41630423764726E+017,8952,Certain,O
6.41630423764726E+017,8952,Patients,O
6.41630423764726E+017,8952,With,O
6.41630423764726E+017,8952,sqNSCLC,B-Disease
6.41630423764726E+017,8952,0,O
6.41630423764726E+017,8952,1,O
6.41630423764726E+017,8952,-,O
6.41630423764726E+017,8952,year,O
6.41630423764726E+017,8952,OS,O
6.41630423764726E+017,8952,of,O
6.41630423764726E+017,8952,42,O
6.41630423764726E+017,8952,%,O
6.41630423764726E+017,8952,-,O
6.41630423764726E+017,8952,nivo,O
6.41630423764726E+017,8952,vs,O
6.41630423764726E+017,8952,24,O
6.41630423764726E+017,8952,%,O
6.41630423764726E+017,8952,-,O
6.41630423764726E+017,8952,docetaxel,B-Drug
6.41630423764726E+017,8952,0,O
6.41630423764726E+017,8952,@,O
6.41630423764726E+017,8952,IASLC,O
O,8932,WCLC2015,O
6.41662694710358E+017,8953,Results,O
6.41662694710358E+017,8953,of,O
6.41662694710358E+017,8953,E1505,O
6.41662694710358E+017,8953,announced,O
6.41662694710358E+017,8953,for,O
6.41662694710358E+017,8953,the,O
6.41662694710358E+017,8953,first,O
6.41662694710358E+017,8953,time,O
6.41662694710358E+017,8953,:,O
6.41662694710358E+017,8953,No,O
6.41662694710358E+017,8953,difference,O
6.41662694710358E+017,8953,in,O
6.41662694710358E+017,8953,OS,O
6.41662694710358E+017,8953,or,O
6.41662694710358E+017,8953,DFS,O
6.41662694710358E+017,8953,by,O
6.41662694710358E+017,8953,adding,O
6.41662694710358E+017,8953,Avastin,B-Drug
6.41662694710358E+017,8953,to,O
6.41662694710358E+017,8953,adjuvant,O
6.41662694710358E+017,8953,chemo,O
6.41662694710358E+017,8953,after,O
6.41662694710358E+017,8953,surgery,O
6.41662694710358E+017,8953,in,O
6.41662694710358E+017,8953,NSCLC,B-Disease
6.41663922357965E+017,8954,Bevacizumab,B-Drug
6.41663922357965E+017,8954,failed,O
6.41663922357965E+017,8954,to,O
6.41663922357965E+017,8954,improve,O
6.41663922357965E+017,8954,survival,O
6.41663922357965E+017,8954,when,O
6.41663922357965E+017,8954,added,O
6.41663922357965E+017,8954,to,O
6.41663922357965E+017,8954,chemotherapy,O
6.41663922357965E+017,8954,in,O
6.41663922357965E+017,8954,resected,O
6.41663922357965E+017,8954,NSCLC,B-Disease
6.41663922357965E+017,8954,after,O
6.41663922357965E+017,8954,1500,O
6.41663922357965E+017,8954,patiets,O
O,8932,WCLC2015,O
O,8932,WCLC2015,O
O,8932,Adding,O
O,8932,bevacizumab,B-Drug
O,8932,to,O
O,8932,chemotherapy,O
O,8932,in,O
O,8932,patients,O
O,8932,with,O
O,8932,resected,O
O,8932,NSCLC,B-Disease
O,8932,did,O
O,8932,not,O
O,8932,improve,O
O,8932,overall,O
O,8932,survival,O
O,8932,",",O
O,8932,according,O
O,8932,to,O
O,8932,new,O
O,8932,data,O
O,8932,0,O
6.41732159867331E+017,8955,Anxiety,B-Symptom
6.41732159867331E+017,8955,so,O
6.41732159867331E+017,8955,i,O
6.41732159867331E+017,8955,took,O
6.41732159867331E+017,8955,3,O
6.41732159867331E+017,8955,k,O
6.41732159867331E+017,8955,pins,O
6.41732159867331E+017,8955,needed,O
6.41732159867331E+017,8955,engry,O
6.41732159867331E+017,8955,so,O
6.41732159867331E+017,8955,drink,O
6.41732159867331E+017,8955,a,O
6.41732159867331E+017,8955,redbull,O
6.41732159867331E+017,8955,&,O
6.41732159867331E+017,8955,amp,O
6.41732159867331E+017,8955,,
6.41732159867331E+017,8955,did,O
6.41732159867331E+017,8955,some,O
6.41732159867331E+017,8955,subutex,B-Drug
6.41732159867331E+017,8955,now,O
6.41732159867331E+017,8955,im,O
6.41732159867331E+017,8955,drinkin,O
6.41732159867331E+017,8955,a,O
6.41732159867331E+017,8955,cold,O
6.41732159867331E+017,8955,one,O
6.41732159867331E+017,8955,lol,O
6.41732159867331E+017,8955,i,O
6.41732159867331E+017,8955,should,O
6.41732159867331E+017,8955,be,O
6.41732159867331E+017,8955,called,O
6.41732159867331E+017,8955,sir,O
6.41732159867331E+017,8955,mix,O
6.41732159867331E+017,8955,alot,O
6.41801042242331E+017,8956,If,O
6.41801042242331E+017,8956,i,O
6.41801042242331E+017,8956,was,O
6.41801042242331E+017,8956,ever,O
6.41801042242331E+017,8956,to,O
6.41801042242331E+017,8956,become,O
6.41801042242331E+017,8956,a,O
6.41801042242331E+017,8956,drug,O
6.41801042242331E+017,8956,addict,O
6.41801042242331E+017,8956,it,O
6.41801042242331E+017,8956,would,O
6.41801042242331E+017,8956,be,O
6.41801042242331E+017,8956,to,O
6.41801042242331E+017,8956,something,O
6.41801042242331E+017,8956,like,O
6.41801042242331E+017,8956,ritalin,B-Drug
6.41801042242331E+017,8956,just,O
6.41801042242331E+017,8956,so,O
6.41801042242331E+017,8956,i,O
6.41801042242331E+017,8956,could,O
6.41801042242331E+017,8956,focus,B-Symptom
6.41801042242331E+017,8956,in,O
6.41801042242331E+017,8956,school,O
6.41818150913315E+017,8957,day,O
6.41818150913315E+017,8957,3,O
6.41818150913315E+017,8957,with,O
6.41818150913315E+017,8957,no,O
6.41818150913315E+017,8957,cymbalta,B-Drug
6.41818150913315E+017,8957,0,O
6.41818150913315E+017,8957,depression,B-Disease
6.41818150913315E+017,8957,is,O
6.41818150913315E+017,8957,starting,O
6.41818150913315E+017,8957,to,O
6.41818150913315E+017,8957,hurt,O
6.41818150913315E+017,8957,again,O
6.4183108338285E+017,8958,vyvanse,B-Drug
6.4183108338285E+017,8958,makes,O
6.4183108338285E+017,8958,me,O
6.4183108338285E+017,8958,like,O
6.4183108338285E+017,8958,SOOOO,O
6.4183108338285E+017,8958,damn,O
6.4183108338285E+017,8958,happy,B-Symptom
6.4183108338285E+017,8958,",",O
6.4183108338285E+017,8958,until,O
6.4183108338285E+017,8958,the,O
6.4183108338285E+017,8958,next,O
6.4183108338285E+017,8958,day,O
